measurement_name	peak_intensity	MF
AO_high^SPE_1_Segment10	67804.5	C27H53O7N1S0
AO_high^SPE_1_Segment10	100783.3	C23H23O12N1S0
AO_high^SPE_1_Segment10	82991.6	C20H27O14N1S0
AO_high^SPE_1_Segment10	90463.8	C24H27O11N1S0
AO_high^SPE_1_Segment10	73656.1	C21H31O13N1S0
AO_high^SPE_1_Segment10	97341.3	C22H21O13N1S0
AO_high^SPE_1_Segment10	172989.8	C23H25O12N1S0
AO_high^SPE_1_Segment10	97118.3	C24H29O11N1S0
AO_high^SPE_1_Segment10	213499.2	C22H23O13N1S0
AO_high^SPE_1_Segment10	218171.8	C23H27O12N1S0
AO_high^SPE_1_Segment10	81484.3	C24H31O11N1S0
AO_high^SPE_1_Segment10	99976.1	C21H21O14N1S0
AO_high^SPE_1_Segment10	316888.7	C22H25O13N1S0
AO_high^SPE_1_Segment10	175609.2	C23H29O12N1S0
AO_high^SPE_1_Segment10	71753.7	C24H33O11N1S0
AO_high^SPE_1_Segment10	154708.9	C21H23O14N1S0
AO_high^SPE_1_Segment10	262133.5	C22H27O13N1S0
AO_high^SPE_1_Segment10	126870	C23H31O12N1S0
AO_high^SPE_1_Segment10	72240.6	C20H21O15N1S0
AO_high^SPE_1_Segment10	172593.1	C21H25O14N1S0
AO_high^SPE_1_Segment10	132241.6	C22H29O13N1S0
AO_high^SPE_1_Segment10	74610.1	C23H33O12N1S0
AO_high^SPE_1_Segment10	70260.1	C20H23O15N1S0
AO_high^SPE_1_Segment10	70956.4	C24H23O12N1S0
AO_high^SPE_1_Segment10	105996.6	C21H27O14N1S0
AO_high^SPE_1_Segment10	105510.7	C23H21O13N1S0
AO_high^SPE_1_Segment10	92967.2	C24H25O12N1S0
AO_high^SPE_1_Segment10	95063.5	C21H29O14N1S0
AO_high^SPE_1_Segment10	71495.7	C25H29O11N1S0
AO_high^SPE_1_Segment10	128928.9	C23H23O13N1S0
AO_high^SPE_1_Segment10	165761.4	C24H27O12N1S0
AO_high^SPE_1_Segment10	77722	C22H21O14N1S0
AO_high^SPE_1_Segment10	204474.5	C23H25O13N1S0
AO_high^SPE_1_Segment10	161363	C22H23O14N1S0
AO_high^SPE_1_Segment10	237011.5	C23H27O13N1S0
AO_high^SPE_1_Segment10	97651.9	C24H31O12N1S0
AO_high^SPE_1_Segment10	195691.6	C22H25O14N1S0
AO_high^SPE_1_Segment10	168076	C23H29O13N1S0
AO_high^SPE_1_Segment10	217219.7	C22H27O14N1S0
AO_high^SPE_1_Segment10	98004.1	C23H31O13N1S0
AO_high^SPE_1_Segment10	101051	C21H25O15N1S0
AO_high^SPE_1_Segment10	96107.4	C22H29O14N1S0
AO_high^SPE_1_Segment10	84626.2	C24H23O13N1S0
AO_high^SPE_1_Segment10	77538.4	C21H27O15N1S0
AO_high^SPE_1_Segment10	90850.6	C25H27O12N1S0
AO_high^SPE_1_Segment10	84931	C26H31O11N1S0
AO_high^SPE_1_Segment10	83784.9	C23H21O14N1S0
AO_high^SPE_1_Segment10	111929.3	C24H25O13N1S0
AO_high^SPE_1_Segment10	105567.9	C23H23O14N1S0
AO_high^SPE_1_Segment10	163712.3	C24H27O13N1S0
AO_high^SPE_1_Segment10	69078.2	C18H21O18N1S0
AO_high^SPE_1_Segment10	74326.4	C22H21O15N1S0
AO_high^SPE_1_Segment10	177558.8	C23H25O14N1S0
AO_high^SPE_1_Segment10	171223.2	C24H29O13N1S0
AO_high^SPE_1_Segment10	176621.5	C23H27O14N1S0
AO_high^SPE_1_Segment10	121038	C24H31O13N1S0
AO_high^SPE_1_Segment10	132964.3	C23H29O14N1S0
AO_high^SPE_1_Segment10	75580.7	C24H33O13N1S0
AO_high^SPE_1_Segment10	98762.7	C22H27O15N1S0
AO_high^SPE_1_Segment10	84507.1	C23H31O14N1S0
AO_high^SPE_1_Segment10	72433.6	C22H29O15N1S0
AO_high^SPE_1_Segment10	73735.6	C23H19O15N1S0
AO_high^SPE_1_Segment10	120264.5	C25H27O13N1S0
AO_high^SPE_1_Segment10	73320.9	C26H31O12N1S0
AO_high^SPE_1_Segment10	117279.4	C24H25O14N1S0
AO_high^SPE_1_Segment10	130399.8	C25H29O13N1S0
AO_high^SPE_1_Segment10	77376.2	C26H33O12N1S0
AO_high^SPE_1_Segment10	158326.9	C24H27O14N1S0
AO_high^SPE_1_Segment10	96823.4	C25H31O13N1S0
AO_high^SPE_1_Segment10	171438.9	C24H29O14N1S0
AO_high^SPE_1_Segment10	134278.8	C23H27O15N1S0
AO_high^SPE_1_Segment10	104135.2	C24H31O14N1S0
AO_high^SPE_1_Segment10	114719.5	C23H29O15N1S0
AO_high^SPE_1_Segment10	75088	C24H33O14N1S0
AO_high^SPE_1_Segment10	77368.1	C25H23O14N1S0
AO_high^SPE_1_Segment10	82136.9	C23H31O15N1S0
AO_high^SPE_1_Segment10	82634.5	C26H29O13N1S0
AO_high^SPE_1_Segment10	111436.5	C25H27O14N1S0
AO_high^SPE_1_Segment10	100263.7	C25H29O14N1S0
AO_high^SPE_1_Segment10	75328.2	C26H33O13N1S0
AO_high^SPE_1_Segment10	140611.2	C24H27O15N1S0
AO_high^SPE_1_Segment10	116867.7	C25H31O14N1S0
AO_high^SPE_1_Segment10	72415.5	C23H25O16N1S0
AO_high^SPE_1_Segment10	103248	C24H29O15N1S0
AO_high^SPE_1_Segment10	81968.5	C25H33O14N1S0
AO_high^SPE_1_Segment10	71874.3	C25H23O15N1S0
AO_high^SPE_1_Segment10	95482.9	C26H27O14N1S0
AO_high^SPE_1_Segment10	72170.7	C25H25O15N1S0
AO_high^SPE_1_Segment10	69146.4	C26H15O15N1S0
AO_high^SPE_1_Segment10	114683.9	C25H27O15N1S0
AO_high^SPE_1_Segment10	111804.5	C26H31O14N1S0
AO_high^SPE_1_Segment10	140701.8	C25H29O15N1S0
AO_high^SPE_1_Segment10	78142.5	C26H33O14N1S0
AO_high^SPE_1_Segment10	69447.4	C24H41O15N1S0
AO_high^SPE_1_Segment10	81375.8	C24H27O16N1S0
AO_high^SPE_1_Segment10	106240.4	C25H31O15N1S0
AO_high^SPE_1_Segment10	71882.9	C24H29O16N1S0
AO_high^SPE_1_Segment10	69323.6	C32H63O8N1S0
AO_high^SPE_1_Segment10	73042	C27H29O14N1S0
AO_high^SPE_1_Segment10	109330.1	C26H29O15N1S0
AO_high^SPE_1_Segment10	76082.8	C27H33O14N1S0
AO_high^SPE_1_Segment10	113718.8	C26H31O15N1S0
AO_high^SPE_1_Segment10	96122.8	C25H29O16N1S0
AO_high^SPE_1_Segment10	75803.5	C26H33O15N1S0
AO_high^SPE_1_Segment10	96737.4	C35H69O6N1S0
AO_high^SPE_1_Segment10	76727.5	C25H31O16N1S0
AO_high^SPE_1_Segment10	94228.7	C33H63O8N1S0
AO_high^SPE_1_Segment10	89039.2	C27H31O15N1S0
AO_high^SPE_1_Segment10	76242.5	C27H33O15N1S0
AO_high^SPE_1_Segment10	82548.7	C26H31O16N1S0
AO_high^SPE_1_Segment10	76184.3	C28H29O15N1S0
AO_high^SPE_1_Segment10	70326.7	C27H29O16N1S0
AO_high^SPE_1_Segment10	80481.1	C26H29O17N1S0
AO_high^SPE_1_Segment10	72116.3	C25H27O18N1S0
AO_high^SPE_1_Segment10	93329.2	C35H67O8N1S0
AO_high^SPE_1_Segment10	69666.9	C35H55O9N1S0
AO_high^SPE_1_Segment10	74531.5	C27H29O17N1S0
AO_high^SPE_1_Segment10	79872	C27H31O17N1S0
AO_high^SPE_1_Segment10	70795.5	C27H33O17N1S0
AO_high^SPE_1_Segment10	76575.1	C29H19O17N1S0
AO_high^SPE_1_Segment10	79551.9	C28H31O17N1S0
AO_high^SPE_1_Segment10	72863.2	C29H37O16N1S0
AO_high^SPE_1_Segment10	75502.2	C29H31O19N1S0
AO_high^SPE_1_Segment10	71403.9	C37H45O15N1S0
AO_high^SPE_1_Segment10	72265.2	C27H11O26N1S0
AO_high^SPE_1_Segment10	73236.8	C38H29O17N1S0
AO_high^SPE_1_Segment10	77589.7	C40H35O18N1S0
AO_high^SPE_1_Segment10	74862.1	C41H45O24N1S0
AO_high^SPE_1_Segment11	57593.6	C7H7O3N1S0
AO_high^SPE_1_Segment11	58194.8	C8H7O3N1S0
AO_high^SPE_1_Segment11	76123.4	C8H9O3N1S0
AO_high^SPE_1_Segment11	56750.5	C9H13O2N1S0
AO_high^SPE_1_Segment11	68859.3	C8H11O3N1S0
AO_high^SPE_1_Segment11	62712	C8H15O3N1S0
AO_high^SPE_1_Segment11	56551.4	C11H13O1N1S0
AO_high^SPE_1_Segment11	56353.7	C10H11O2N1S0
AO_high^SPE_1_Segment11	74191.3	C9H9O3N1S0
AO_high^SPE_1_Segment11	97573	C8H9O4N1S0
AO_high^SPE_1_Segment11	75047.5	C9H13O3N1S0
AO_high^SPE_1_Segment11	57959.5	C10H17O2N1S0
AO_high^SPE_1_Segment11	86449.1	C8H11O4N1S0
AO_high^SPE_1_Segment11	58118.3	C7H9O5N1S0
AO_high^SPE_1_Segment11	61495.4	C11H11O2N1S0
AO_high^SPE_1_Segment11	69346	C10H9O3N1S0
AO_high^SPE_1_Segment11	84251.9	C10H11O3N1S0
AO_high^SPE_1_Segment11	86716.9	C9H9O4N1S0
AO_high^SPE_1_Segment11	97131.3	C10H13O3N1S0
AO_high^SPE_1_Segment11	109297.5	C8H7O5N1S0
AO_high^SPE_1_Segment11	120015.9	C9H11O4N1S0
AO_high^SPE_1_Segment11	86431.4	C8H9O5N1S0
AO_high^SPE_1_Segment11	69245.4	C8H11O5N1S0
AO_high^SPE_1_Segment11	60575.5	C12H11O2N1S0
AO_high^SPE_1_Segment11	78258	C9H15O4N1S0
AO_high^SPE_1_Segment11	73167.5	C9H17O4N1S0
AO_high^SPE_1_Segment11	76845.2	C11H11O3N1S0
AO_high^SPE_1_Segment11	72412.1	C10H9O4N1S0
AO_high^SPE_1_Segment11	96489.6	C12H17O2N1S0
AO_high^SPE_1_Segment11	74666	C9H7O5N1S0
AO_high^SPE_1_Segment11	150070.8	C10H11O4N1S0
AO_high^SPE_1_Segment11	81818.8	C9H9O5N1S0
AO_high^SPE_1_Segment11	185805.5	C10H13O4N1S0
AO_high^SPE_1_Segment11	141905	C9H11O5N1S0
AO_high^SPE_1_Segment11	87783.7	C10H15O4N1S0
AO_high^SPE_1_Segment11	89297.7	C9H13O5N1S0
AO_high^SPE_1_Segment11	62808.3	C12H13O3N1S0
AO_high^SPE_1_Segment11	65733.5	C11H11O4N1S0
AO_high^SPE_1_Segment11	101766	C12H15O3N1S0
AO_high^SPE_1_Segment11	136012.3	C10H9O5N1S0
AO_high^SPE_1_Segment11	129310.7	C11H13O4N1S0
AO_high^SPE_1_Segment11	90581.1	C12H17O3N1S0
AO_high^SPE_1_Segment11	218102.3	C10H11O5N1S0
AO_high^SPE_1_Segment11	130624.6	C11H15O4N1S0
AO_high^SPE_1_Segment11	70190.2	C11H17O4N1S0
AO_high^SPE_1_Segment11	95718.7	C10H15O5N1S0
AO_high^SPE_1_Segment11	75301.8	C9H13O6N1S0
AO_high^SPE_1_Segment11	61368.6	C11H21O4N1S0
AO_high^SPE_1_Segment11	68073.3	C12H11O4N1S0
AO_high^SPE_1_Segment11	72843.1	C11H9O5N1S0
AO_high^SPE_1_Segment11	88056.7	C12H13O4N1S0
AO_high^SPE_1_Segment11	86922.2	C13H17O3N1S0
AO_high^SPE_1_Segment11	114057.3	C11H11O5N1S0
AO_high^SPE_1_Segment11	140922.7	C12H15O4N1S0
AO_high^SPE_1_Segment11	62600.1	C13H19O3N1S0
AO_high^SPE_1_Segment11	203802.7	C11H13O5N1S0
AO_high^SPE_1_Segment11	102708	C12H17O4N1S0
AO_high^SPE_1_Segment11	90266.6	C10H11O6N1S0
AO_high^SPE_1_Segment11	247947.7	C11H15O5N1S0
AO_high^SPE_1_Segment11	165555.9	C10H13O6N1S0
AO_high^SPE_1_Segment11	64328.3	C14H13O3N1S0
AO_high^SPE_1_Segment11	107092.8	C11H17O5N1S0
AO_high^SPE_1_Segment11	66087.2	C13H11O4N1S0
AO_high^SPE_1_Segment11	69713.7	C10H15O6N1S0
AO_high^SPE_1_Segment11	63008	C14H15O3N1S0
AO_high^SPE_1_Segment11	72971.3	C12H9O5N1S0
AO_high^SPE_1_Segment11	71988	C13H13O4N1S0
AO_high^SPE_1_Segment11	115763.7	C12H11O5N1S0
AO_high^SPE_1_Segment11	85708.3	C13H15O4N1S0
AO_high^SPE_1_Segment11	98020.9	C14H19O3N1S0
AO_high^SPE_1_Segment11	77469.6	C11H9O6N1S0
AO_high^SPE_1_Segment11	219490	C12H13O5N1S0
AO_high^SPE_1_Segment11	148882.5	C13H17O4N1S0
AO_high^SPE_1_Segment11	144570.3	C11H11O6N1S0
AO_high^SPE_1_Segment11	77735.1	C13H19O4N1S0
AO_high^SPE_1_Segment11	190317.6	C10H9O7N1S0
AO_high^SPE_1_Segment11	155293.9	C11H13O6N1S0
AO_high^SPE_1_Segment11	182270.3	C12H17O5N1S0
AO_high^SPE_1_Segment11	199132.8	C11H15O6N1S0
AO_high^SPE_1_Segment11	82653	C12H19O5N1S0
AO_high^SPE_1_Segment11	66255.3	C10H13O7N1S0
AO_high^SPE_1_Segment11	88439.4	C11H17O6N1S0
AO_high^SPE_1_Segment11	67252.1	C13H11O5N1S0
AO_high^SPE_1_Segment11	75950.2	C14H15O4N1S0
AO_high^SPE_1_Segment11	70082.2	C11H19O6N1S0
AO_high^SPE_1_Segment11	62966.3	C15H19O3N1S0
AO_high^SPE_1_Segment11	145713.6	C13H13O5N1S0
AO_high^SPE_1_Segment11	108393.6	C14H17O4N1S0
AO_high^SPE_1_Segment11	120946.3	C12H11O6N1S0
AO_high^SPE_1_Segment11	62662.3	C9H15O8N1S0
AO_high^SPE_1_Segment11	237826.3	C13H15O5N1S0
AO_high^SPE_1_Segment11	112938.2	C14H19O4N1S0
AO_high^SPE_1_Segment11	73816.6	C11H9O7N1S0
AO_high^SPE_1_Segment11	244768.5	C12H13O6N1S0
AO_high^SPE_1_Segment11	286336.5	C13H17O5N1S0
AO_high^SPE_1_Segment11	92880.4	C14H21O4N1S0
AO_high^SPE_1_Segment11	97828.8	C11H11O7N1S0
AO_high^SPE_1_Segment11	358876.8	C12H15O6N1S0
AO_high^SPE_1_Segment11	116615.6	C11H13O7N1S0
AO_high^SPE_1_Segment11	299447.5	C12H17O6N1S0
AO_high^SPE_1_Segment11	75599.4	C13H21O5N1S0
AO_high^SPE_1_Segment11	66733.3	C14H11O5N1S0
AO_high^SPE_1_Segment11	101841.3	C11H15O7N1S0
AO_high^SPE_1_Segment11	107057.1	C12H19O6N1S0
AO_high^SPE_1_Segment11	61994.5	C13H9O6N1S0
AO_high^SPE_1_Segment11	92978.4	C14H13O5N1S0
AO_high^SPE_1_Segment11	69290.3	C11H17O7N1S0
AO_high^SPE_1_Segment11	82994.2	C15H17O4N1S0
AO_high^SPE_1_Segment11	73174.1	C16H21O3N1S0
AO_high^SPE_1_Segment11	94083.4	C13H11O6N1S0
AO_high^SPE_1_Segment11	104963.3	C10H15O8N1S0
AO_high^SPE_1_Segment11	146515.3	C14H15O5N1S0
AO_high^SPE_1_Segment11	82535.1	C15H19O4N1S0
AO_high^SPE_1_Segment11	66206.7	C12H9O7N1S0
AO_high^SPE_1_Segment11	203740.5	C13H13O6N1S0
AO_high^SPE_1_Segment11	77580.5	C10H17O8N1S0
AO_high^SPE_1_Segment11	265692.4	C14H17O5N1S0
AO_high^SPE_1_Segment11	63034.3	C12H25O6N1S0
AO_high^SPE_1_Segment11	112838.6	C12H11O7N1S0
AO_high^SPE_1_Segment11	423766.5	C13H15O6N1S0
AO_high^SPE_1_Segment11	196086.4	C14H19O5N1S0
AO_high^SPE_1_Segment11	66761.7	C15H9O5N1S0
AO_high^SPE_1_Segment11	214737.7	C12H13O7N1S0
AO_high^SPE_1_Segment11	548305.6	C13H17O6N1S0
AO_high^SPE_1_Segment11	90041.5	C14H21O5N1S0
AO_high^SPE_1_Segment11	250126.4	C12H15O7N1S0
AO_high^SPE_1_Segment11	257806.4	C13H19O6N1S0
AO_high^SPE_1_Segment11	68157.3	C11H13O8N1S0
AO_high^SPE_1_Segment11	207821.3	C12H17O7N1S0
AO_high^SPE_1_Segment11	91445.3	C13H21O6N1S0
AO_high^SPE_1_Segment11	77942.6	C14H11O6N1S0
AO_high^SPE_1_Segment11	94798.7	C11H15O8N1S0
AO_high^SPE_1_Segment11	81710.7	C15H15O5N1S0
AO_high^SPE_1_Segment11	95742.7	C12H19O7N1S0
AO_high^SPE_1_Segment11	79978.9	C13H9O7N1S0
AO_high^SPE_1_Segment11	80635	C10H13O9N1S0
AO_high^SPE_1_Segment11	160835	C14H13O6N1S0
AO_high^SPE_1_Segment11	132259.1	C11H17O8N1S0
AO_high^SPE_1_Segment11	133859.1	C15H17O5N1S0
AO_high^SPE_1_Segment11	62959.2	C12H21O7N1S0
AO_high^SPE_1_Segment11	77379.3	C16H21O4N1S0
AO_high^SPE_1_Segment11	109034.5	C13H11O7N1S0
AO_high^SPE_1_Segment11	71546.6	C10H15O9N1S0
AO_high^SPE_1_Segment11	340570.7	C14H15O6N1S0
AO_high^SPE_1_Segment11	73514.8	C11H19O8N1S0
AO_high^SPE_1_Segment11	147802.9	C15H19O5N1S0
AO_high^SPE_1_Segment11	217605.3	C13H13O7N1S0
AO_high^SPE_1_Segment11	82413.4	C10H17O9N1S0
AO_high^SPE_1_Segment11	636325.5	C14H17O6N1S0
AO_high^SPE_1_Segment11	112533.8	C15H21O5N1S0
AO_high^SPE_1_Segment11	63266	C16H25O4N1S0
AO_high^SPE_1_Segment11	85866.8	C12H11O8N1S0
AO_high^SPE_1_Segment11	513907.1	C13H15O7N1S0
AO_high^SPE_1_Segment11	551987.4	C14H19O6N1S0
AO_high^SPE_1_Segment11	75255.7	C15H23O5N1S0
AO_high^SPE_1_Segment11	108355.5	C12H13O8N1S0
AO_high^SPE_1_Segment11	613251.8	C13H17O7N1S0
AO_high^SPE_1_Segment11	184996.1	C14H21O6N1S0
AO_high^SPE_1_Segment11	72414.6	C15H11O6N1S0
AO_high^SPE_1_Segment11	164342.9	C12H15O8N1S0
AO_high^SPE_1_Segment11	290519.3	C13H19O7N1S0
AO_high^SPE_1_Segment11	74580.6	C15H13O6N1S0
AO_high^SPE_1_Segment11	159724.9	C12H17O8N1S0
AO_high^SPE_1_Segment11	71733	C16H17O5N1S0
AO_high^SPE_1_Segment11	76637.3	C13H21O7N1S0
AO_high^SPE_1_Segment11	71945.5	C17H21O4N1S0
AO_high^SPE_1_Segment11	89052.6	C14H11O7N1S0
AO_high^SPE_1_Segment11	122628.8	C11H15O9N1S0
AO_high^SPE_1_Segment11	174469	C15H15O6N1S0
AO_high^SPE_1_Segment11	101485.3	C12H19O8N1S0
AO_high^SPE_1_Segment11	125525.5	C16H19O5N1S0
AO_high^SPE_1_Segment11	190271.3	C14H13O7N1S0
AO_high^SPE_1_Segment11	132159.6	C11H17O9N1S0
AO_high^SPE_1_Segment11	369567.8	C15H17O6N1S0
AO_high^SPE_1_Segment11	104016.3	C16H21O5N1S0
AO_high^SPE_1_Segment11	97547.6	C13H11O8N1S0
AO_high^SPE_1_Segment11	493116.2	C14H15O7N1S0
AO_high^SPE_1_Segment11	79340.5	C11H19O9N1S0
AO_high^SPE_1_Segment11	646012.7	C15H19O6N1S0
AO_high^SPE_1_Segment11	86581.2	C16H23O5N1S0
AO_high^SPE_1_Segment11	127002.5	C13H13O8N1S0
AO_high^SPE_1_Segment11	899995.1	C14H17O7N1S0
AO_high^SPE_1_Segment11	303323.7	C15H21O6N1S0
AO_high^SPE_1_Segment11	80556.2	C16H25O5N1S0
AO_high^SPE_1_Segment11	251579.3	C13H15O8N1S0
AO_high^SPE_1_Segment11	871867.9	C14H19O7N1S0
AO_high^SPE_1_Segment11	127916.5	C15H23O6N1S0
AO_high^SPE_1_Segment11	68213.2	C12H13O9N1S0
AO_high^SPE_1_Segment11	73557.4	C16H13O6N1S0
AO_high^SPE_1_Segment11	344733.8	C13H17O8N1S0
AO_high^SPE_1_Segment11	237310.4	C14H21O7N1S0
AO_high^SPE_1_Segment11	63463.1	C15H25O6N1S0
AO_high^SPE_1_Segment11	71544.9	C15H11O7N1S0
AO_high^SPE_1_Segment11	137601.3	C12H15O9N1S0
AO_high^SPE_1_Segment11	104641.5	C16H15O6N1S0
AO_high^SPE_1_Segment11	235329.9	C13H19O8N1S0
AO_high^SPE_1_Segment11	83818.2	C17H19O5N1S0
AO_high^SPE_1_Segment11	76626.6	C14H23O7N1S0
AO_high^SPE_1_Segment11	106086.4	C15H13O7N1S0
AO_high^SPE_1_Segment11	194566.8	C12H17O9N1S0
AO_high^SPE_1_Segment11	141095.1	C16H17O6N1S0
AO_high^SPE_1_Segment11	88455.5	C13H21O8N1S0
AO_high^SPE_1_Segment11	81079.8	C17H21O5N1S0
AO_high^SPE_1_Segment11	63381.6	C16H33O5N1S0
AO_high^SPE_1_Segment11	87476.6	C14H11O8N1S0
AO_high^SPE_1_Segment11	74653	C11H15O10N1S0
AO_high^SPE_1_Segment11	157245.7	C12H19O9N1S0
AO_high^SPE_1_Segment11	356046	C16H19O6N1S0
AO_high^SPE_1_Segment11	79502.5	C13H23O8N1S0
AO_high^SPE_1_Segment11	79062.8	C17H23O5N1S0
AO_high^SPE_1_Segment11	152468.7	C14H13O8N1S0
AO_high^SPE_1_Segment11	71389.1	C11H17O10N1S0
AO_high^SPE_1_Segment11	790645.4	C15H17O7N1S0
AO_high^SPE_1_Segment11	86445.8	C12H21O9N1S0
AO_high^SPE_1_Segment11	338102.1	C16H21O6N1S0
AO_high^SPE_1_Segment11	76126.9	C17H25O5N1S0
AO_high^SPE_1_Segment11	65613	C13H11O9N1S0
AO_high^SPE_1_Segment11	418141.8	C14H15O8N1S0
AO_high^SPE_1_Segment11	1087518.5	C15H19O7N1S0
AO_high^SPE_1_Segment11	184671.3	C16H23O6N1S0
AO_high^SPE_1_Segment11	63364	C17H27O5N1S0
AO_high^SPE_1_Segment11	68854.5	C16H9O7N1S0
AO_high^SPE_1_Segment11	88727	C13H13O9N1S0
AO_high^SPE_1_Segment11	715975.8	C14H17O8N1S0
AO_high^SPE_1_Segment11	596424.5	C15H21O7N1S0
AO_high^SPE_1_Segment11	102937.3	C16H25O6N1S0
AO_high^SPE_1_Segment11	63562	C17H15O6N1S0
AO_high^SPE_1_Segment11	567922.5	C14H19O8N1S0
AO_high^SPE_1_Segment11	163123.3	C15H23O7N1S0
AO_high^SPE_1_Segment11	70044	C16H27O6N1S0
AO_high^SPE_1_Segment11	92228.6	C16H13O7N1S0
AO_high^SPE_1_Segment11	255069	C13H17O9N1S0
AO_high^SPE_1_Segment11	95725.4	C17H17O6N1S0
AO_high^SPE_1_Segment11	278941.8	C14H21O8N1S0
AO_high^SPE_1_Segment11	75254.2	C18H21O5N1S0
AO_high^SPE_1_Segment11	73719.6	C15H11O8N1S0
AO_high^SPE_1_Segment11	94472.1	C12H15O10N1S0
AO_high^SPE_1_Segment11	194472.4	C16H15O7N1S0
AO_high^SPE_1_Segment11	302408.9	C13H19O9N1S0
AO_high^SPE_1_Segment11	181321.2	C17H19O6N1S0
AO_high^SPE_1_Segment11	87009.7	C14H23O8N1S0
AO_high^SPE_1_Segment11	64266	C18H23O5N1S0
AO_high^SPE_1_Segment11	69282.8	C19H27O4N1S0
AO_high^SPE_1_Segment11	140499.8	C15H13O8N1S0
AO_high^SPE_1_Segment11	133236.2	C12H17O10N1S0
AO_high^SPE_1_Segment11	442036.6	C16H17O7N1S0
AO_high^SPE_1_Segment11	181269	C13H21O9N1S0
AO_high^SPE_1_Segment11	225525.4	C17H21O6N1S0
AO_high^SPE_1_Segment11	84718.2	C18H25O5N1S0
AO_high^SPE_1_Segment11	70903.3	C14H11O9N1S0
AO_high^SPE_1_Segment11	364768.1	C15H15O8N1S0
AO_high^SPE_1_Segment11	105536.6	C12H19O10N1S0
AO_high^SPE_1_Segment11	832032.9	C16H19O7N1S0
AO_high^SPE_1_Segment11	77921.4	C13H23O9N1S0
AO_high^SPE_1_Segment11	192769.7	C17H23O6N1S0
AO_high^SPE_1_Segment11	103147.7	C14H13O9N1S0
AO_high^SPE_1_Segment11	933452.5	C15H17O8N1S0
AO_high^SPE_1_Segment11	795597.3	C16H21O7N1S0
AO_high^SPE_1_Segment11	114142.1	C17H25O6N1S0
AO_high^SPE_1_Segment11	96199.5	C17H11O7N1S0
AO_high^SPE_1_Segment11	223224	C14H15O9N1S0
AO_high^SPE_1_Segment11	1274744.8	C15H19O8N1S0
AO_high^SPE_1_Segment11	380025.6	C16H23O7N1S0
AO_high^SPE_1_Segment11	67230.4	C17H27O6N1S0
AO_high^SPE_1_Segment11	79067.2	C13H13O10N1S0
AO_high^SPE_1_Segment11	546468	C14H17O9N1S0
AO_high^SPE_1_Segment11	726308.8	C15H21O8N1S0
AO_high^SPE_1_Segment11	102501.6	C16H25O7N1S0
AO_high^SPE_1_Segment11	108238.9	C13H15O10N1S0
AO_high^SPE_1_Segment11	88895.2	C17H15O7N1S0
AO_high^SPE_1_Segment11	490447.7	C14H19O9N1S0
AO_high^SPE_1_Segment11	77976	C18H19O6N1S0
AO_high^SPE_1_Segment11	215504.5	C15H23O8N1S0
AO_high^SPE_1_Segment11	67273.6	C20H27O4N1S0
AO_high^SPE_1_Segment11	93561.6	C16H13O8N1S0
AO_high^SPE_1_Segment11	207322.1	C13H17O10N1S0
AO_high^SPE_1_Segment11	167514.4	C17H17O7N1S0
AO_high^SPE_1_Segment11	309370.8	C14H21O9N1S0
AO_high^SPE_1_Segment11	117227.2	C18H21O6N1S0
AO_high^SPE_1_Segment11	79555.6	C15H25O8N1S0
AO_high^SPE_1_Segment11	64923.4	C15H11O9N1S0
AO_high^SPE_1_Segment11	198244.1	C16H15O8N1S0
AO_high^SPE_1_Segment11	210692.6	C13H19O10N1S0
AO_high^SPE_1_Segment11	489636.9	C17H19O7N1S0
AO_high^SPE_1_Segment11	144901.3	C14H23O9N1S0
AO_high^SPE_1_Segment11	176549.7	C18H23O6N1S0
AO_high^SPE_1_Segment11	75094.4	C19H27O5N1S0
AO_high^SPE_1_Segment11	125981.3	C15H13O9N1S0
AO_high^SPE_1_Segment11	69365.7	C12H17O11N1S0
AO_high^SPE_1_Segment11	613582	C16H17O8N1S0
AO_high^SPE_1_Segment11	159822.4	C13H21O10N1S0
AO_high^SPE_1_Segment11	647502.8	C17H21O7N1S0
AO_high^SPE_1_Segment11	118799.5	C18H25O6N1S0
AO_high^SPE_1_Segment11	276726.5	C15H15O9N1S0
AO_high^SPE_1_Segment11	1301623.3	C16H19O8N1S0
AO_high^SPE_1_Segment11	79495.7	C13H23O10N1S0
AO_high^SPE_1_Segment11	438968	C17H23O7N1S0
AO_high^SPE_1_Segment11	94600.7	C18H27O6N1S0
AO_high^SPE_1_Segment11	68894	C17H9O8N1S0
AO_high^SPE_1_Segment11	72502.4	C14H13O10N1S0
AO_high^SPE_1_Segment11	630431.2	C15H17O9N1S0
AO_high^SPE_1_Segment11	1088927.9	C16H21O8N1S0
AO_high^SPE_1_Segment11	211808.6	C17H25O7N1S0
AO_high^SPE_1_Segment11	74878.1	C17H11O8N1S0
AO_high^SPE_1_Segment11	114326.5	C14H15O10N1S0
AO_high^SPE_1_Segment11	70206.8	C18H15O7N1S0
AO_high^SPE_1_Segment11	926663.3	C15H19O9N1S0
AO_high^SPE_1_Segment11	417608	C16H23O8N1S0
AO_high^SPE_1_Segment11	108264.7	C17H27O7N1S0
AO_high^SPE_1_Segment11	102429.7	C17H13O8N1S0
AO_high^SPE_1_Segment11	229294.1	C14H17O10N1S0
